Cable_Name,IL_10MHz,IL_50MHz,IL_100MHz,IL_500MHz,IL_1000MHz,IL_5000MHz,DataRate(Mbps),preW,mainW,postW,dpre,dpost,Rdrv,eyeSNR
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.2,1100,1.316595
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.4,300,1.508198
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.4,700,1.483175
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.4,1100,1.240896
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.6,300,1.420007
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.6,700,1.457976
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.6,1100,1.269098
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.8,300,1.444594
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.8,700,1.370517
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.4,0.8,1100,1.274775
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.6,0.2,300,1.523277
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.6,0.2,700,1.39477
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.6,0.2,1100,1.373506
25mCabPink,-4.89,-7.13,-9.7,-19.95,-22.99,-34.84,1000,0,3,0,0.6,0.4,300,1.549306
