Cable Name,IL_10MHz,IL_50MHz,IL_100MHz,IL_500MHz,IL_1000MHz,IL_5000MHz,DataRate(Mbps),preW,mainW,postW,dpre,dpost,Rdrv,eyeSNR
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.2,300,1.402787
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.2,700,1.31866
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.2,1100,1.31724
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.4,300,1.900129
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.4,700,1.418987
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.4,1100,1.362124
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.6,300,2.115961
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.6,700,1.910252
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.6,1100,1.819732
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.8,300,1.905429
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.8,700,1.689507
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.6,0.8,1100,1.635713
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.2,300,2.36434
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.2,700,1.669714
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.2,1100,1.957636
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.4,300,1.996874
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.4,700,1.895914
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.4,1100,1.892025
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.6,300,1.98748
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.6,700,1.904926
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.6,1100,1.85484
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.8,300,1.82937
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.8,700,1.725848
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,2,0.8,0.8,1100,1.712584
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.2,300,2.635371
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.2,700,2.411839
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.2,1100,2.277624
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.4,300,2.60372
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.4,700,2.355149
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.4,1100,2.258732
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.6,300,1.790178
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.6,700,1.433939
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.6,1100,1.406518
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.8,300,1.395247
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.8,700,1.294842
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.2,0.8,1100,1.27052
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.2,300,1.933522
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.2,700,1.659501
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.2,1100,1.444678
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.4,300,1.828063
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.4,700,1.681464
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.4,1100,1.631171
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.6,300,1.740216
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.6,700,1.555539
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.6,1100,1.509028
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.8,300,1.513245
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.8,700,1.454639
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.4,0.8,1100,1.388485
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.2,300,1.633766
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.2,700,1.404006
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.2,1100,1.436074
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.4,300,1.488947
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.4,700,1.330081
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.4,1100,1.304383
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.6,300,2.034337
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.6,700,1.8547
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.6,1100,1.742136
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.8,300,1.583019
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.8,700,1.467724
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.6,0.8,1100,1.405284
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.2,300,2.26835
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.2,700,2.043871
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.2,1100,1.932352
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.4,300,1.689209
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.4,700,1.629716
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.4,1100,1.582086
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.6,300,1.618367
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.6,700,1.465692
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.6,1100,1.375965
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.8,300,1.894202
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.8,700,1.796863
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,5,0.8,0.8,1100,1.729686
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.2,300,3.042689
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.2,700,2.588281
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.2,1100,2.258915
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.4,300,2.487209
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.4,700,2.179105
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.4,1100,2.05432
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.6,300,1.730027
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.6,700,1.666316
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.6,1100,1.644937
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.8,300,1.375085
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.8,700,1.277399
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.2,0.8,1100,1.234551
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.2,300,1.956989
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.2,700,1.689893
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.2,1100,1.589938
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.4,300,1.8462
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.4,700,1.683839
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.4,1100,1.650575
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.6,300,1.662038
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.6,700,1.419099
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.6,1100,1.34915
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.8,300,1.486935
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.8,700,1.407254
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.4,0.8,1100,1.344333
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.2,300,1.638917
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.2,700,1.416648
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.2,1100,1.481702
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.4,300,1.473117
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.4,700,1.294458
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.4,1100,1.253652
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.6,300,1.8753
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.6,700,1.726621
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.6,1100,1.672609
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.8,300,1.479463
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.8,700,1.438953
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.6,0.8,1100,1.440638
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.2,300,2.208171
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.2,700,1.982551
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.2,1100,1.880082
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.4,300,1.629965
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.4,700,1.529148
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.4,1100,1.484276
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.6,300,1.480317
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.6,700,1.255322
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.6,1100,1.249391
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.8,300,1.792281
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.8,700,1.713747
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,1,7,0.8,0.8,1100,1.670231
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.2,300,2.336095
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.2,700,2.189752
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.2,1100,2.144034
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.4,300,2.272792
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.4,700,2.099674
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.4,1100,2.03987
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.6,300,2.305937
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.6,700,2.188926
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.6,1100,2.136359
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.8,300,2.354045
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.8,700,2.251659
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.2,0.8,1100,2.247114
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.2,300,2.910543
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.2,700,2.825872
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.2,1100,2.778917
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.4,300,2.919171
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.4,700,2.873194
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.4,1100,2.770357
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.6,300,2.906429
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.6,700,2.846411
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.6,1100,2.79984
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.8,300,2.940968
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.8,700,2.884986
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.4,0.8,1100,2.778925
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.2,300,2.609602
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.2,700,2.566316
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.2,1100,2.509538
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.4,300,2.572857
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.4,700,2.543089
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.4,1100,2.541986
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.6,300,2.453038
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.6,700,2.412317
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.6,1100,2.383841
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.8,300,2.544026
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.8,700,2.43602
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.6,0.8,1100,2.379922
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.2,300,2.490475
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.2,700,2.453889
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.2,1100,2.413321
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.4,300,2.482043
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.4,700,2.445823
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.4,1100,2.402009
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.6,300,2.491854
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.6,700,2.46031
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.6,1100,2.414382
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.8,300,2.489594
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.8,700,2.459085
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,0,0.8,0.8,1100,2.412573
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.2,300,2.387599
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.2,700,2.186556
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.2,1100,2.091083
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.4,300,2.443223
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.4,700,2.190843
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.4,1100,2.076871
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.6,300,2.383303
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.6,700,2.196626
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.6,1100,2.075781
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.8,300,2.486595
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.8,700,2.313639
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.2,0.8,1100,2.21972
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.2,300,2.988181
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.2,700,2.75522
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.2,1100,2.700351
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.4,300,2.73444
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.4,700,2.516379
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.4,1100,2.434151
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.6,300,2.840059
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.6,700,2.676034
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.6,1100,2.570428
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.8,300,2.907424
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.8,700,2.703279
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.4,0.8,1100,2.665665
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.2,300,2.549018
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.2,700,2.649918
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.2,1100,2.62411
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.4,300,2.552525
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.4,700,2.432857
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.4,1100,2.516084
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.6,300,2.583664
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.6,700,2.602942
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.6,1100,2.545579
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.8,300,2.690173
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.8,700,2.732694
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.6,0.8,1100,2.537864
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.2,300,2.364792
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.2,700,2.379022
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.2,1100,2.369134
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.4,300,2.323614
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.4,700,2.324317
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.4,1100,2.312382
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.6,300,2.288731
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.6,700,2.301963
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.6,1100,2.292884
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.8,300,2.266537
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.8,700,2.256225
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,2,0.8,0.8,1100,2.235548
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.2,300,2.574996
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.2,700,3.696978
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.2,1100,3.58052
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.4,300,2.573019
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.4,700,2.445618
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.4,1100,2.339256
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.6,300,2.469089
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.6,700,2.301406
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.6,1100,2.222064
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.8,300,2.495497
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.8,700,2.322975
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.2,0.8,1100,2.218293
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.4,0.2,300,2.158145
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.4,0.2,700,3.077091
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.4,0.2,1100,2.756102
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.4,0.4,300,2.487068
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.4,0.4,700,2.120027
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,10,5,3,5,0.4,0.4,1100,1.998285
